date,open,high,low,close,volume,position,s,settlement
2016-09-28,404.25,407.25,401.75,402.5,0,0,0.0,0
2016-09-29,402.25,406.75,397.75,399.25,0,0,0.0,0
2016-09-30,398.5,403.75,390.0,402.0,0,0,0.0,0
2016-10-03,400.25,401.75,391.5,395.25,0,0,0.0,0
2016-10-04,396.25,398.25,392.5,394.5,0,0,0.0,0
2016-10-05,395.25,408.5,392.0,405.5,0,0,0.0,0
2016-10-06,407.0,409.5,393.5,396.25,0,0,0.0,0
2016-10-07,397.0,401.0,394.25,394.25,0,0,0.0,0
2016-10-10,396.0,405.25,396.0,404.5,0,0,0.0,0
2016-10-11,402.75,408.75,401.25,408.25,0,0,0.0,0
2016-10-12,405.25,414.0,396.0,396.25,0,0,0.0,0
2016-10-13,396.75,417.0,396.75,417.0,0,0,0.0,0
2016-10-14,415.25,428.25,414.75,420.5,0,0,0.0,0
2016-10-17,418.5,425.75,416.0,423.25,0,0,0.0,0
2016-10-18,424.75,425.5,418.25,419.25,0,0,0.0,0
2016-10-19,420.25,422.25,413.0,421.0,0,0,0.0,0
2016-10-20,419.75,422.75,415.25,415.75,0,0,0.0,0
2016-10-21,416.5,418.5,413.25,414.25,0,0,0.0,0
2016-10-24,414.0,416.75,400.75,403.5,0,0,0.0,0
2016-10-25,403.5,406.75,398.75,404.0,0,0,0.0,0
2016-10-26,403.75,414.0,402.75,411.25,0,0,0.0,0
2016-10-27,411.75,418.75,411.25,414.5,0,0,0.0,0
2016-10-28,415.25,417.5,407.25,409.0,0,0,0.0,0
2016-10-31,410.75,417.0,408.75,415.25,0,0,0.0,0
2016-11-01,416.0,418.25,410.75,413.75,0,0,0.0,0
2016-11-02,414.25,420.25,412.0,417.5,0,0,0.0,0
2016-11-03,417.25,420.0,409.0,412.75,0,0,0.0,0
2016-11-04,413.5,415.25,410.25,413.25,0,0,0.0,0
2016-11-07,413.25,415.75,406.5,410.75,0,0,0.0,0
2016-11-08,410.75,419.75,408.25,414.75,0,0,0.0,0
2016-11-09,414.75,417.75,403.75,407.25,0,0,0.0,0
2016-11-10,407.25,414.25,402.0,404.5,0,0,0.0,0
2016-11-11,404.5,407.5,401.0,403.25,0,0,0.0,0
2016-11-14,403.25,403.75,392.5,394.75,0,0,0.0,0
2016-11-15,394.75,402.0,392.75,399.0,0,0,0.0,0
2016-11-16,419.0,420.0,413.75,414.25,0,0,0.0,0
2016-11-17,414.25,422.75,414.25,420.5,0,0,0.0,0
2016-11-18,420.5,427.5,416.75,424.25,0,0,0.0,0
2016-11-21,424.25,429.75,421.25,426.5,0,0,0.0,0
2016-11-22,426.5,429.5,422.0,428.0,0,0,0.0,0
2016-11-23,428.0,428.0,417.5,424.0,0,0,0.0,0
2016-11-24,424.0,424.0,424.0,424.0,0,0,0.0,0
2016-11-25,424.0,427.0,418.5,418.5,0,0,0.0,0
2016-11-28,418.5,421.25,414.25,416.0,0,0,0.0,0
2016-11-29,416.0,416.0,407.75,408.25,0,0,0.0,0
2016-11-30,408.25,414.0,402.25,402.75,0,0,0.0,0
2016-12-01,402.75,404.5,393.0,395.5,0,0,0.0,0
2016-12-02,395.5,405.0,395.5,404.25,0,0,0.0,0
2016-12-05,404.25,410.0,404.25,408.0,0,0,0.0,0
2016-12-06,408.0,413.0,405.75,406.0,0,0,0.0,0
2016-12-07,406.0,407.5,399.5,402.0,0,0,0.0,0
2016-12-08,402.0,409.25,401.5,408.75,0,0,0.0,0
2016-12-09,408.75,417.0,403.75,413.0,0,0,0.0,0
2016-12-12,413.0,417.75,408.5,416.5,0,0,0.0,0
2016-12-13,416.5,420.75,414.0,417.0,0,0,0.0,0
2016-12-14,417.0,418.5,413.0,418.25,0,0,0.0,0
2016-12-15,418.25,418.25,408.5,409.0,0,0,0.0,0
2016-12-16,409.0,411.0,404.5,411.0,0,0,0.0,0
2016-12-19,411.0,413.0,403.0,406.5,0,0,0.0,0
2016-12-20,406.5,407.75,400.25,403.0,0,0,0.0,0
2016-12-21,403.0,404.5,399.0,399.75,0,0,0.0,0
2016-12-22,399.75,400.5,396.5,396.75,0,0,0.0,0
2016-12-23,397.0,398.25,392.75,393.5,0,0,0.0,0
2016-12-26,393.5,393.5,393.5,393.5,0,0,0.0,0
2016-12-27,393.5,411.0,393.5,408.25,0,0,0.0,0
2016-12-28,408.25,410.0,400.25,402.0,0,0,0.0,0
2016-12-29,402.0,406.75,402.0,405.0,0,0,0.0,0
2016-12-30,405.0,409.25,403.5,408.75,0,0,0.0,0
2017-01-02,408.75,408.75,408.75,408.75,0,0,0.0,0
2017-01-03,408.75,414.0,405.75,407.25,0,0,0.0,0
2017-01-04,407.25,419.0,404.75,417.75,0,0,0.0,0
2017-01-05,417.75,427.0,416.25,425.0,0,0,0.0,0
2017-01-06,425.0,428.0,421.75,423.75,0,0,0.0,0
2017-01-09,423.75,428.25,421.0,427.0,0,0,0.0,0
2017-01-10,427.0,427.25,423.5,426.0,0,0,0.0,0
2017-01-11,426.0,426.25,412.0,418.0,0,0,0.0,0
2017-01-12,418.0,430.0,414.5,426.0,0,0,0.0,0
2017-01-13,426.0,426.75,419.25,426.5,0,0,0.0,0
2017-01-16,426.5,426.5,426.5,426.5,0,0,0.0,0
2017-01-17,426.5,437.5,423.75,433.75,0,0,0.0,0
2017-01-18,433.75,434.5,428.25,430.0,0,0,0.0,0
2017-01-19,430.0,430.75,422.75,423.0,0,0,0.0,0
2017-01-20,423.0,428.75,421.5,428.25,0,0,0.0,0
2017-01-23,428.25,433.75,427.5,433.25,0,0,0.0,0
2017-01-24,433.25,434.75,426.0,426.5,0,0,0.0,0
2017-01-25,426.5,428.75,423.0,425.75,0,0,0.0,0
2017-01-26,425.75,430.5,421.75,427.0,0,0,0.0,0
2017-01-27,427.0,427.5,419.25,420.5,0,0,0.0,0
2017-01-30,420.5,420.5,412.75,414.25,0,0,0.0,0
2017-01-31,414.25,420.5,413.0,420.5,0,0,0.0,0
2017-02-01,420.5,434.5,417.0,433.75,0,0,0.0,0
2017-02-02,433.75,437.75,429.75,434.25,0,0,0.0,0
2017-02-03,434.25,435.75,429.25,429.5,0,0,0.0,0
2017-02-06,429.5,432.25,422.25,423.0,0,0,0.0,0
2017-02-07,423.0,431.0,419.75,430.0,0,0,0.0,0
2017-02-08,430.0,433.25,427.5,431.75,0,0,0.0,0
2017-02-09,431.75,444.0,429.5,442.5,0,0,0.0,0
2017-02-10,442.5,450.75,441.0,447.5,0,0,0.0,0
2017-02-13,447.5,456.0,444.25,451.25,0,0,0.0,0
2017-02-14,451.25,452.0,446.25,450.0,0,0,0.0,0
2017-02-15,450.0,455.5,446.25,454.25,0,0,0.0,0
2017-02-16,468.0,477.0,458.5,458.75,0,0,0.0,0
2017-02-17,458.75,460.75,455.0,457.25,0,0,0.0,0
2017-02-20,457.25,457.25,457.25,457.25,0,0,0.0,0
2017-02-21,457.25,457.25,449.25,450.25,0,0,0.0,0
2017-02-22,450.25,458.0,450.0,456.75,0,0,0.0,0
2017-02-23,456.75,459.0,452.0,454.5,0,0,0.0,0
2017-02-24,454.5,454.5,445.75,447.75,0,0,0.0,0
2017-02-27,447.75,447.75,438.0,439.5,0,0,0.0,0
2017-02-28,439.5,454.5,439.0,444.25,0,0,0.0,0
2017-03-01,444.25,457.75,442.25,457.75,0,0,0.0,0
2017-03-02,457.75,459.5,449.75,452.25,0,0,0.0,0
2017-03-03,452.25,455.5,448.0,452.5,0,0,0.0,0
2017-03-06,452.5,462.5,452.5,459.0,0,0,0.0,0
2017-03-07,459.0,460.5,450.75,457.5,0,0,0.0,0
2017-03-08,457.5,457.5,445.25,447.5,0,0,0.0,0
2017-03-09,447.5,450.75,442.25,445.0,0,0,0.0,0
2017-03-10,445.0,446.5,439.5,440.75,0,0,0.0,0
2017-03-13,440.75,442.0,430.0,430.25,0,0,0.0,0
2017-03-14,431.25,434.5,428.5,430.0,0,0,0.0,0
2017-03-15,431.0,437.0,430.5,435.75,0,0,0.0,0
2017-03-16,436.25,440.75,434.5,435.5,0,0,0.0,0
2017-03-17,435.25,437.75,433.0,436.5,0,0,0.0,0
2017-03-20,439.25,442.75,429.0,429.75,0,0,0.0,0
2017-03-21,430.25,430.5,423.0,426.0,0,0,0.0,0
2017-03-22,427.0,427.25,421.25,421.5,0,0,0.0,0
2017-03-23,421.75,424.75,420.0,420.75,0,0,0.0,0
2017-03-24,421.0,426.25,420.75,425.25,0,0,0.0,0
2017-03-27,425.75,425.75,418.25,420.0,0,0,0.0,0
2017-03-28,420.75,425.75,419.25,424.25,0,0,0.0,0
2017-03-29,423.75,427.5,422.5,425.0,0,0,0.0,0
2017-03-30,425.0,426.25,419.5,420.25,0,0,0.0,0
2017-03-31,422.0,432.25,416.5,427.0,0,0,0.0,0
2017-04-03,430.25,434.0,427.0,428.0,0,0,0.0,0
2017-04-04,426.75,432.25,425.75,427.5,0,0,0.0,0
2017-04-05,427.0,430.5,425.0,429.0,0,0,0.0,0
2017-04-06,429.0,430.75,421.75,422.5,0,0,0.0,0
2017-04-07,422.5,425.25,419.5,424.75,0,0,0.0,0
2017-04-10,423.25,429.0,422.5,428.25,0,0,0.0,0
2017-04-11,428.0,434.75,423.75,433.0,0,0,0.0,0
2017-04-12,433.25,436.5,431.5,433.25,0,0,0.0,0
2017-04-13,432.75,436.0,428.75,429.25,0,0,0.0,0
2017-04-14,429.25,429.25,429.25,429.25,0,0,0.0,0
2017-04-17,443.25,444.75,433.75,435.5,0,0,0.0,0
2017-04-18,436.5,437.75,432.75,436.0,0,0,0.0,0
2017-04-19,436.0,440.5,432.75,434.25,0,0,0.0,0
2017-04-20,433.5,437.0,421.0,421.25,0,0,0.0,0
2017-04-21,421.25,424.0,416.25,421.0,0,0,0.0,0
2017-04-24,423.75,425.0,418.0,419.25,0,0,0.0,0
2017-04-25,419.0,429.25,416.0,427.5,0,0,0.0,0
2017-04-26,427.5,432.5,424.5,426.0,0,0,0.0,0
2017-04-27,426.0,433.0,425.0,431.0,0,0,0.0,0
2017-04-28,430.75,434.5,429.5,431.75,0,0,0.0,0
2017-05-01,439.75,457.0,438.75,454.5,0,0,0.0,0
2017-05-02,456.75,461.5,448.25,453.5,0,0,0.0,0
2017-05-03,453.0,456.0,445.75,452.5,0,0,0.0,0
2017-05-04,453.75,455.25,436.0,437.25,0,0,0.0,0
2017-05-05,438.0,444.0,436.0,442.75,0,0,0.0,0
2017-05-08,440.75,441.5,432.75,433.75,0,0,0.0,0
2017-05-09,433.75,434.5,428.5,429.75,0,0,0.0,0
2017-05-10,429.0,435.75,426.0,433.0,0,0,0.0,0
2017-05-11,431.75,435.5,428.5,434.25,0,0,0.0,0
2017-05-12,434.0,437.75,431.25,433.25,0,0,0.0,0
2017-05-15,430.5,431.0,421.5,423.0,0,0,0.0,0
2017-05-16,423.0,426.0,420.25,423.5,0,0,0.0,0
2017-05-17,423.0,432.25,421.5,429.0,0,0,0.0,0
2017-05-18,429.25,429.25,421.25,426.5,0,0,0.0,0
2017-05-19,425.75,436.75,425.75,436.25,0,0,0.0,0
2017-05-22,437.0,442.5,434.0,436.5,0,0,0.0,0
2017-05-23,433.75,435.75,428.0,429.75,0,0,0.0,0
2017-05-24,429.25,433.0,427.5,431.5,0,0,0.0,0
2017-05-25,431.75,436.0,430.25,430.75,0,0,0.0,0
2017-05-26,430.25,439.0,429.25,438.75,0,0,0.0,0
2017-05-29,438.75,438.75,438.75,438.75,0,0,0.0,0
2017-05-30,438.5,439.25,426.25,430.75,0,0,0.0,0
2017-05-31,433.5,436.0,428.25,429.75,0,0,0.0,0
2017-06-01,429.5,431.25,421.25,429.5,0,0,0.0,0
2017-06-02,428.0,434.0,426.5,429.0,0,0,0.0,0
2017-06-05,429.25,433.25,425.5,429.75,0,0,0.0,0
2017-06-06,429.5,440.75,429.25,436.0,0,0,0.0,0
2017-06-07,437.5,448.75,437.5,445.75,0,0,0.0,0
2017-06-08,446.5,455.75,446.0,447.5,0,0,0.0,0
2017-06-09,448.75,454.25,443.75,446.0,0,0,0.0,0
2017-06-12,443.0,444.0,431.25,434.0,0,0,0.0,0
2017-06-13,437.0,446.25,436.75,444.75,0,0,0.0,0
2017-06-14,445.25,452.25,441.75,443.25,0,0,0.0,0
2017-06-15,443.25,457.25,437.25,455.75,0,0,0.0,0
2017-06-16,470.25,484.25,470.25,482.25,0,0,0.0,0
2017-06-19,479.0,489.25,475.0,480.0,0,0,0.0,0
2017-06-20,484.0,490.0,478.25,488.0,0,0,0.0,0
2017-06-21,488.0,489.0,478.5,479.25,0,0,0.0,0
2017-06-22,479.75,480.0,470.5,476.25,0,0,0.0,0
2017-06-23,463.5,467.0,459.0,460.0,0,0,0.0,0
2017-06-26,457.5,460.75,449.25,451.25,0,0,0.0,0
2017-06-27,451.0,457.0,449.25,453.25,0,0,0.0,0
2017-06-28,453.0,459.25,451.5,456.5,0,0,0.0,0
2017-06-29,456.25,483.75,456.25,481.0,0,0,0.0,0
2017-06-30,480.25,511.5,480.25,511.0,0,0,0.0,0
2017-07-03,534.25,556.0,533.5,555.0,0,0,0.0,0
2017-07-04,555.0,555.0,555.0,555.0,0,0,0.0,0
2017-07-05,555.0,574.5,536.75,559.75,0,0,0.0,0
2017-07-06,559.25,559.75,535.0,539.0,0,0,0.0,0
2017-07-07,537.25,545.75,530.0,532.25,0,0,0.0,0
2017-07-10,542.75,553.5,540.25,550.5,0,0,0.0,0
2017-07-11,552.75,559.25,540.75,551.25,0,0,0.0,0
2017-07-12,548.25,552.25,534.75,536.75,0,0,0.0,0
2017-07-13,535.0,535.0,509.25,514.25,0,0,0.0,0
2017-07-14,513.5,520.5,507.0,512.75,0,0,0.0,0
2017-07-17,509.25,512.0,502.75,506.0,0,0,0.0,0
2017-07-18,508.5,517.75,503.0,504.25,0,0,0.0,0
2017-07-19,504.25,509.0,500.0,504.25,0,0,0.0,0
2017-07-20,503.5,508.25,495.0,505.0,0,0,0.0,0
2017-07-21,506.75,510.25,497.5,501.25,0,0,0.0,0
2017-07-24,495.0,496.25,483.0,488.75,0,0,0.0,0
2017-07-25,495.25,495.25,473.25,474.75,0,0,0.0,0
2017-07-26,475.25,481.0,473.0,478.25,0,0,0.0,0
2017-07-27,478.75,485.5,477.5,479.25,0,0,0.0,0
2017-07-28,480.5,489.25,478.0,481.5,0,0,0.0,0
2017-07-31,479.0,479.25,471.5,476.25,0,0,0.0,0
2017-08-01,470.0,478.0,460.5,461.0,0,0,0.0,0
2017-08-02,462.25,466.75,455.75,461.25,0,0,0.0,0
2017-08-03,461.5,463.75,454.25,457.5,0,0,0.0,0
2017-08-04,457.5,461.5,453.5,455.5,0,0,0.0,0
2017-08-07,458.0,464.0,454.25,463.75,0,0,0.0,0
2017-08-08,463.75,468.0,454.75,457.25,0,0,0.0,0
2017-08-09,457.25,461.5,454.0,459.0,0,0,0.0,0
2017-08-10,458.5,462.0,439.25,442.0,0,0,0.0,0
2017-08-11,442.25,444.0,434.5,438.5,0,0,0.0,0
2017-08-14,437.0,441.75,431.0,440.25,0,0,0.0,0
2017-08-15,440.25,440.25,428.0,428.5,0,0,0.0,0
2017-08-16,429.0,435.75,417.0,419.5,0,0,0.0,0
2017-08-17,420.25,422.25,412.25,414.75,0,0,0.0,0
2017-08-18,413.25,417.75,412.0,417.5,0,0,0.0,0
2017-08-21,414.75,418.75,408.75,409.25,0,0,0.0,0
2017-08-22,411.0,413.0,402.0,402.75,0,0,0.0,0
2017-08-23,402.75,408.5,401.25,403.25,0,0,0.0,0
2017-08-24,402.75,411.25,400.75,408.75,0,0,0.0,0
2017-08-25,409.25,412.75,408.5,409.5,0,0,0.0,0
2017-08-28,407.25,410.0,398.75,399.75,0,0,0.0,0
2017-08-29,399.5,404.0,394.5,403.5,0,0,0.0,0
2017-08-30,403.25,407.0,400.0,404.5,0,0,0.0,0
2017-08-31,404.25,411.0,403.5,410.0,0,0,0.0,0
2017-09-01,433.75,440.0,433.25,439.75,0,0,0.0,0
2017-09-04,439.75,439.75,439.75,439.75,0,0,0.0,0
2017-09-05,441.0,446.75,439.5,441.5,0,0,0.0,0
2017-09-06,439.75,448.0,439.25,446.25,0,0,0.0,0
2017-09-07,445.5,446.25,435.75,437.25,0,0,0.0,0
2017-09-08,437.0,442.0,435.5,437.75,0,0,0.0,0
2017-09-11,438.0,440.0,431.5,434.75,0,0,0.0,0
2017-09-12,433.75,437.75,428.25,436.75,0,0,0.0,0
2017-09-13,441.75,449.75,441.25,444.0,0,0,0.0,0
2017-09-14,443.75,450.5,441.75,443.25,0,0,0.0,0
2017-09-15,443.5,450.25,440.75,448.25,0,0,0.0,0
2017-09-18,448.0,450.75,442.25,442.75,0,0,0.0,0
2017-09-19,442.5,446.75,435.75,443.75,0,0,0.0,0
2017-09-20,443.25,452.0,442.75,451.5,0,0,0.0,0
2017-09-21,451.5,454.5,445.5,452.75,0,0,0.0,0
2017-09-22,452.25,455.0,448.0,449.75,0,0,0.0,0
2017-09-25,448.75,454.75,444.0,454.0,0,0,0.0,0
2017-09-26,452.75,460.75,451.5,453.25,0,0,0.0,0
2017-09-27,454.25,462.75,449.0,461.0,0,0,0.0,0
2017-09-28,462.0,462.0,454.0,455.0,0,0,0.0,0
2017-09-29,455.75,459.0,446.25,449.0,0,0,0.0,0
2017-10-02,446.75,448.5,439.5,444.75,0,0,0.0,0
2017-10-03,445.0,450.5,443.25,448.25,0,0,0.0,0
2017-10-04,448.25,449.25,441.5,442.0,0,0,0.0,0
2017-10-05,442.75,444.0,438.0,441.5,0,0,0.0,0
2017-10-06,440.75,444.75,438.75,443.5,0,0,0.0,0
2017-10-09,443.5,445.75,435.5,436.0,0,0,0.0,0
2017-10-10,436.25,439.75,434.0,435.25,0,0,0.0,0
2017-10-11,434.25,435.5,429.75,433.25,0,0,0.0,0
2017-10-12,432.5,437.75,428.0,430.75,0,0,0.0,0
2017-10-13,430.5,440.75,430.5,439.75,0,0,0.0,0
2017-10-16,440.5,442.75,435.5,436.25,0,0,0.0,0
2017-10-17,436.75,440.75,433.5,434.75,0,0,0.0,0
2017-10-18,434.5,435.25,429.0,429.75,0,0,0.0,0
2017-10-19,430.25,436.25,429.5,432.5,0,0,0.0,0
2017-10-20,433.0,436.0,425.0,426.0,0,0,0.0,0
2017-10-23,426.25,438.25,423.75,436.25,0,0,0.0,0
2017-10-24,438.0,438.75,433.0,438.75,0,0,0.0,0
2017-10-25,438.0,443.0,433.75,434.75,0,0,0.0,0
2017-10-26,435.75,437.5,431.0,431.5,0,0,0.0,0
2017-10-27,430.75,431.25,424.75,427.0,0,0,0.0,0
2017-10-30,427.75,428.0,422.5,425.0,0,0,0.0,0
2017-10-31,425.5,426.25,416.25,419.5,0,0,0.0,0
2017-11-01,418.5,422.0,416.5,417.75,0,0,0.0,0
2017-11-02,418.0,426.75,417.5,426.75,0,0,0.0,0
2017-11-03,427.25,429.0,422.25,426.0,0,0,0.0,0
2017-11-06,426.0,431.25,426.0,430.75,0,0,0.0,0
2017-11-07,430.75,431.0,424.0,427.0,0,0,0.0,0
2017-11-08,427.0,427.5,419.0,426.25,0,0,0.0,0
2017-11-09,426.25,432.0,423.75,429.5,0,0,0.0,0
2017-11-10,429.5,434.25,426.75,430.75,0,0,0.0,0
2017-11-13,430.75,432.0,422.25,424.75,0,0,0.0,0
2017-11-14,424.75,429.5,423.25,427.5,0,0,0.0,0
2017-11-15,427.5,428.25,418.0,420.75,0,0,0.0,0
2017-11-16,420.75,424.5,419.5,421.5,0,0,0.0,0
2017-11-17,421.5,428.0,421.0,427.5,0,0,0.0,0
2017-11-20,427.5,428.0,419.25,421.5,0,0,0.0,0
2017-11-21,421.5,428.75,420.25,424.75,0,0,0.0,0
2017-11-22,424.75,426.25,420.75,423.0,0,0,0.0,0
2017-11-23,423.0,423.0,423.0,423.0,0,0,0.0,0
2017-11-24,423.0,423.0,412.5,414.75,0,0,0.0,0
2017-11-27,414.75,416.0,408.75,409.5,0,0,0.0,0
2017-11-28,409.5,412.25,405.25,410.25,0,0,0.0,0
2017-11-29,410.25,417.25,410.25,417.0,0,0,0.0,0
2017-11-30,417.0,417.0,407.75,409.25,0,0,0.0,0
2017-12-01,433.0,439.0,432.0,438.75,0,0,0.0,0
2017-12-04,438.75,443.0,434.25,434.5,0,0,0.0,0
2017-12-05,434.5,436.25,431.0,432.0,0,0,0.0,0
2017-12-06,432.0,433.5,424.5,425.25,0,0,0.0,0
2017-12-07,425.25,425.75,419.5,421.5,0,0,0.0,0
2017-12-08,421.5,424.75,417.75,418.0,0,0,0.0,0
2017-12-11,418.0,418.75,410.75,414.0,0,0,0.0,0
2017-12-12,414.0,418.75,410.5,411.5,0,0,0.0,0
2017-12-13,411.5,417.25,411.0,416.25,0,0,0.0,0
2017-12-14,416.25,420.75,416.0,418.75,0,0,0.0,0
2017-12-15,418.75,421.5,415.0,418.5,0,0,0.0,0
2017-12-18,418.5,423.5,418.5,420.5,0,0,0.0,0
2017-12-19,420.5,424.0,419.0,419.0,0,0,0.0,0
2017-12-20,419.0,424.5,416.25,424.0,0,0,0.0,0
2017-12-21,424.0,427.5,422.5,427.0,0,0,0.0,0
2017-12-22,427.0,429.0,424.25,425.0,0,0,0.0,0
2017-12-25,425.0,425.0,425.0,425.0,0,0,0.0,0
2017-12-26,425.0,426.75,420.75,422.25,0,0,0.0,0
2017-12-27,422.25,428.25,420.75,427.25,0,0,0.0,0
2017-12-28,427.5,428.75,425.25,426.75,0,0,0.0,0
2017-12-29,426.75,428.0,424.0,427.25,0,0,0.0,0
2018-01-01,427.25,427.25,427.25,427.25,0,0,0.0,0
2018-01-02,427.25,436.25,427.25,434.25,0,0,0.0,0
2018-01-03,434.25,437.0,432.0,435.0,0,0,0.0,0
2018-01-04,435.0,436.0,431.0,433.5,0,0,0.0,0
2018-01-05,433.5,433.75,427.5,431.0,0,0,0.0,0
2018-01-08,431.0,432.25,425.75,427.0,0,0,0.0,0
2018-01-09,427.0,433.75,425.25,431.75,0,0,0.0,0
2018-01-10,431.75,435.0,431.5,434.0,0,0,0.0,0
2018-01-11,434.0,434.5,428.5,433.75,0,0,0.0,0
2018-01-12,433.75,436.0,418.75,420.5,0,0,0.0,0
2018-01-15,420.5,420.5,420.5,420.5,0,0,0.0,0
2018-01-16,420.5,422.75,413.25,416.25,0,0,0.0,0
2018-01-17,416.25,423.25,415.5,421.5,0,0,0.0,0
2018-01-18,421.5,425.75,421.25,424.75,0,0,0.0,0
2018-01-19,425.25,427.25,421.5,423.25,0,0,0.0,0
2018-01-22,423.25,427.5,423.25,425.5,0,0,0.0,0
2018-01-23,425.5,425.5,419.75,421.75,0,0,0.0,0
2018-01-24,421.75,433.75,420.75,432.5,0,0,0.0,0
2018-01-25,432.5,438.75,429.5,434.25,0,0,0.0,0
2018-01-26,434.25,442.5,434.25,442.25,0,0,0.0,0
2018-01-29,442.25,449.75,442.25,449.0,0,0,0.0,0
2018-01-30,449.0,458.5,449.0,458.0,0,0,0.0,0
2018-01-31,458.0,458.75,447.5,451.5,0,0,0.0,0
2018-02-01,449.5,451.5,443.25,451.25,0,0,0.0,0
2018-02-02,451.25,451.25,445.0,447.0,0,0,0.0,0
2018-02-05,447.0,447.0,438.75,442.0,0,0,0.0,0
2018-02-06,442.0,447.75,438.75,446.75,0,0,0.0,0
2018-02-07,446.75,461.75,446.75,461.0,0,0,0.0,0
2018-02-08,461.0,464.5,451.25,456.5,0,0,0.0,0
2018-02-09,456.5,456.5,448.25,449.25,0,0,0.0,0
2018-02-12,449.25,465.0,449.25,464.25,0,0,0.0,0
2018-02-13,464.25,467.25,459.0,459.25,0,0,0.0,0
2018-02-14,459.25,460.5,453.75,454.75,0,0,0.0,0
2018-02-15,454.75,463.5,452.25,461.25,0,0,0.0,0
2018-02-16,461.25,464.5,456.75,458.0,0,0,0.0,0
2018-02-19,458.0,458.0,458.0,458.0,0,0,0.0,0
2018-02-20,458.0,463.25,449.0,449.25,0,0,0.0,0
2018-02-21,449.25,452.0,445.5,447.5,0,0,0.0,0
2018-02-22,447.5,452.0,444.75,450.75,0,0,0.0,0
2018-02-23,450.75,456.25,450.75,452.0,0,0,0.0,0
2018-02-26,452.0,464.0,452.0,460.25,0,0,0.0,0
2018-02-27,460.25,465.75,460.25,464.5,0,0,0.0,0
2018-02-28,464.5,487.5,464.0,482.75,0,0,0.0,0
2018-03-01,495.5,518.0,489.5,516.0,0,0,0.0,0
2018-03-02,516.0,518.5,493.25,499.0,0,0,0.0,0
2018-03-05,499.0,510.25,495.25,507.0,0,0,0.0,0
2018-03-06,507.0,507.75,495.25,506.0,0,0,0.0,0
2018-03-07,506.0,509.75,496.0,497.25,0,0,0.0,0
2018-03-08,497.25,502.5,490.25,499.25,0,0,0.0,0
2018-03-09,499.25,499.5,486.0,490.25,0,0,0.0,0
2018-03-12,488.75,492.75,483.0,491.25,0,0,0.0,0
2018-03-13,490.25,498.0,484.75,486.25,0,0,0.0,0
2018-03-14,485.25,490.5,483.0,489.5,0,0,0.0,0
2018-03-15,488.75,493.25,476.0,479.5,0,0,0.0,0
2018-03-16,478.5,482.25,467.0,468.25,0,0,0.0,0
2018-03-19,464.75,466.0,450.25,452.25,0,0,0.0,0
2018-03-20,450.0,457.5,450.0,453.25,0,0,0.0,0
2018-03-21,453.75,454.5,446.75,454.25,0,0,0.0,0
2018-03-22,453.0,459.75,451.25,456.5,0,0,0.0,0
2018-03-23,455.0,461.75,446.5,460.0,0,0,0.0,0
2018-03-26,462.25,463.75,451.25,454.25,0,0,0.0,0
2018-03-27,454.0,457.5,448.75,448.75,0,0,0.0,0
2018-03-28,449.25,452.5,444.5,445.5,0,0,0.0,0
2018-03-29,447.0,455.75,441.5,451.75,0,0,0.0,0
2018-03-30,451.75,455.75,441.5,451.75,0,0,0.0,0
2018-04-02,454.25,457.25,445.75,446.75,0,0,0.0,0
2018-04-03,448.5,463.5,448.25,456.25,0,0,0.0,0
2018-04-04,456.25,461.5,447.0,455.5,0,0,0.0,0
2018-04-05,458.0,466.0,456.5,463.0,0,0,0.0,0
2018-04-06,461.0,472.75,459.25,472.0,0,0,0.0,0
2018-04-09,476.75,493.75,474.75,489.75,0,0,0.0,0
2018-04-10,491.25,494.0,481.75,490.5,0,0,0.0,0
2018-04-11,490.75,492.0,483.0,484.5,0,0,0.0,0
2018-04-12,484.0,484.75,474.75,480.75,0,0,0.0,0
2018-04-13,480.75,481.25,469.5,474.0,0,0,0.0,0
2018-04-16,466.25,470.25,461.5,463.0,0,0,0.0,0
2018-04-17,463.0,470.75,461.5,466.25,0,0,0.0,0
2018-04-18,466.5,476.0,465.5,475.25,0,0,0.0,0
2018-04-19,476.75,480.0,471.75,476.75,0,0,0.0,0
2018-04-20,476.25,476.75,462.25,463.5,0,0,0.0,0
2018-04-23,463.0,469.0,458.75,462.25,0,0,0.0,0
2018-04-24,461.5,473.0,455.5,472.5,0,0,0.0,0
2018-04-25,474.0,488.5,472.25,485.75,0,0,0.0,0
2018-04-26,486.25,491.5,476.5,480.5,0,0,0.0,0
2018-04-27,480.5,495.75,480.25,495.0,0,0,0.0,0
2018-04-30,511.0,515.5,503.25,515.5,0,0,0.0,0
2018-05-01,513.5,530.0,506.0,528.75,0,0,0.0,0
2018-05-02,529.0,534.5,521.0,526.75,0,0,0.0,0
2018-05-03,526.0,538.5,520.5,537.5,0,0,0.0,0
2018-05-04,537.25,537.25,523.5,524.25,0,0,0.0,0
2018-05-07,522.5,524.0,510.5,511.5,0,0,0.0,0
2018-05-08,509.0,520.25,506.75,515.5,0,0,0.0,0
2018-05-09,515.25,515.5,506.25,510.75,0,0,0.0,0
2018-05-10,510.75,515.0,500.25,505.75,0,0,0.0,0
2018-05-11,503.5,505.25,497.0,497.5,0,0,0.0,0
